7233.400      CrIV
7021.000      CrIV
4799.400      CrIV
4814.000      CrIV
4838.700      CrIV
4843.100      CrIV
4873.400      CrIV
4894.800      CrIV
4899.400      CrIV
4907.600      CrIV
4969.300      CrIV
4971.800      CrIV
4976.500      CrIV
5071.600      CrIV
5145.500      CrIV
5209.100      CrIV
5296.300      CrIV
6731.200      CrIV
6591.000      CrIV
6640.000      CrIV
6746.200      CrIV
6893.20       CrIV
6906.100      CrIV
6915.600      CrIV
7051.700      CrIV
7086.7        CrIV
7111.4        CrIV
7171.6        CrIV
7180.4        CrIV
7338.0        CrIV
7390.6        CrIV

