8240.10               H I        
8242.34               N I        
8242.10               H I        
8243.60               H I        
8245.70               H I        
8247.80               H I        
8250.00               H I        
8252.50               H I        
8255.15               H I        
8257.86               H I        
8260.94               H I        
8264.40               He I       
8264.29               H I        
8267.94               H I        
8271.93               H I        
8276.31               H I**      
8281.12               H I**      
8286.43               H I        
8292.31               H I        
8298.84               H I        
8306.12               H I**      
8314.26               H I        
8316.24               Obs        
8323.43               H I        
8333.78               H I        
8342.20               He I       
8345.55               H I        
8359.01               H I        
8361.60               He I       
8374.48               H I        
8437.96               H I        
8444.40               He I       
8446.48               O I        
8467.26               H I        
8485.80               He I       
8502.49               H I        
8518.04               He I       
8528.99               He I       
8545.38               H I        
8578.70               [Cl II]    
8582.50               He I       
8598.39               H I        
8616.96               [Fe II]    
8648.26               He I       
8665.02               H I        
8733.43               He I       
8736.04               He I       
8750.48               H I        
8776.77               He I       
8845.38               He I       
8848.05               He I       
8862.79               H I        
8927.78               Obs        
8996.99               He I       
9014.91               H I        
9063.47               Obs        
9068.90               [S III]    
9123.60               [Cl II]    
9210.28               He I       
9229.02               H I        
9516.50               He I       
9526.00               He I       
9531.00               [S III]    
9545.97               H I**      
9702.66               He I       
9850.24               [C I]      
9903.50               C II       
10027.73 He           (6/7)      
10031.16 He                   -85
10049.38 H            
