6583.4  e   6.00      2.60 +0.80 [N II] 1 but 6545 missing
6613.4  a                        Interstellar, see text
6687.8  e                        
6697.4  e   0.05      8.02 -0.64 [Fe II] 32
7213.2  e             4.69 -1.49 [Fe II] 30
7221.0  e             2.29 -1.29 Fe II 73
7230.0  e             1.12 -1.12 C II 3
7237.8  e             6.19 +1.61 C II 3
7243.2  e   0.19      2.55 +0.65 Fe II J at 2.12+2.97
7255.2  e   0.17      6.54 -1.34 O I 20 several lines
7267.2  e   0.08      7.18 +0.02 Fe II J (5)
7285.2  e   0.19                 
7288.8  e   0.25      7.36 +1.44 Fe II 197?
7297.2  e   0.22      6.87 +0.23 Fe II J (00)
7306.8  e   0.13      7.97 -1.17 Fe II 73
7316.4  e   0.13      6.70 -0.30 Fe II J (4)
7320.0  e   0.32      9.92 +0.08 [O II] 2 at 8.6+9.4
7324.8  e   0.09      4.00 +0.80 Fe II J (1)
7330.8  e   0.33 +f   0.19 +0.61 [O II] 2
7336.8  e   0.08      7.61 -0.81 S II 18?
7340.4  e   0.18      0.52 -0.12 Fe II J (2)
7346.4  e                        
7377.6  e             6.58 +1.02 Fe II J (4)
7388.4  e   0.12      8.16 +0.24 [Fe II] 14
7393.8  e   0.05      3.88 -0.08 Fe II J (8)
7402.8  e   0.21                 
7413.0  e             3.33 -0.33 [Ni II] 2
7415.4  e   0.09      6.03 -0.63 Fe II J (3)
7423.2  e   0.14      3.63 -0.43 N I 3
7442.4  e   0.37      2.28 +0.12 N I 3
7468.8  e   0.46      8.29 +0.51 N I 3
7496.4  e   0.055     5.62 +0.78 Fe II J (10)
7513.6  e   0.27      3.17 +0.43 Fe II J (15)
7712.4  e   0.11      1.71 +0.69 Fe II 73
7732.2  e   0.05      3.12 +0.08 [Fe II] 1
7735.2  e   0.03                 
7750.8  e   0.06      0.56 +0.24 [Cr II] 11
7772.6  e   5.22      3.84 -1.24 O I 1
7808.4  e   0.11 +f:  8.95 -0.56 Fe II J (0)
7821.5  e   0.04      0.90 +0.60 Fe II J (8)
7877.2  e             7.13 +0.07 Mg II 8
7897.2  e             6.37 +0.83 Mg II 8
8105.4  e   0.06      6.38 -0.98 [Ti II] 39
8110.2  e   0.15      9.78 +0.42 Fe II J (3)
8116.2  e   0.09      5.22 +0.98 Mg II
8184.6  e   0.91 +f   4.80 -0.20 N I 2
8188.2  e             7.91 +0.29 N I 2
8190.6  e             0.61 -0.01 Fe II J (4)
8216.4  e   9.59      6.28 -0.48 N I 2
8223.0  e   0.25      3.07 -0.07 N I 2
8242.2  e   0.35      1.75 +0.45 Fe II J (00)
8250.6  e   0.15      0.34 +0.26 Fe II J (3)
8254.8  e   0.05      4.81 -0.01 Fe II J (2)
8267.4  e   0.34      8.36 -0.96 [Cr II] 25
8281.2  e   0.11      1.17 +0.03 P 31
8285.6  e   0.48      6.43 -0.43 P 30 prob. also Fe II J at 5.52
8292.6  e   0.44      2.31 +0.29 P 29
8298.6  e   0.48      8.84 -0.24 P 28 prob. also Fe II J at 8.13
8306.4  e   0.61      6.11 +0.89 P 27
8314.2  e   0.73      4.26 -0.06 P 26
8323.8  e   0.93      3.43 +0.37 P 25
8334.6  e   1.34      3.74 -0.14 P 24
8345.6  e   1.70      5.55 +0.05 P 23
8359.2  e   2.16      9.01 +0.19 P 22
8375.4  e   2.60      4.48 -0.92 P 21
8392.2  e   3.16      2.40 -0.20 P 20
8413.8  e   4.01      3.32 -0.12 P 19
8437.8  e   5.19      7.96 -0.16 P 18
8446.2  e  47.00      6.49 -0.29 O I 4 (3 lines)
8467.8  e   6.18      7.26 +0.54 P 17
8490.6  e   0.25      0.71 -0.51 [Ti II] 15
8502.6  e   6.89      2.49 +0.11 P 16
8545.8  e   7.75      5.38 +0.42 P 15
8567.4  e   0.25      7.64 -0.24 N I 8
8598.6  e   9.70      8.39 +0.21 P 14
8629.8  e   1.42      9.24 +0.56 N I 8
8656.2  e   0.73      5.88 +0.32 N I 8
8664.6  e   9.97      5.02 -0.42 P 13
8683.8  e   4.23      3.38 +0.42 N I 1
8694.6  e   0.25      3.97 +0.63 S I 6 (3 lines)
8703.0  e   0.83      3.24 -0.24 N I 1
8710.6  e   0.85      1.09 -0.49 N I 1
8718.6  e   0.83      8.82 -0.22 N I 1
8728.2  e   0.40      8.88 -0.68 N I 1
8751.0  e  10.79      0.47 +0.53 P 12
8769.0  e   0.21                 Also present in MWC 300
8784.6  e   0.06                 Also present in MWC 300
8862.6  e  11.87      2.79 -0.19 P 11
8882.6  e             1.88 +0.72 [Fe II] 13
