 8490.11      Fe II J W(k)=4.93
 8498.02      Ca II 2 On plate j. P Cyg profile W(k)=9.19
 8502.49     P 16 W(k)=8.50
 8508.66      Fe II J W(k)=0.44
 8534.9        -
 8542.09      Ca II 2 On plate j. P Cyg profile W(k)=12.13
 8545.38     P 15 W(k)=9.63
 8567.74    N I 8 W(k)=0.30
 8585.84   He I *** W(k)=0.31
 8594.01     N I 8 W(k)=1.79
 8598.39     P 14 W(k)=9.82
 8617.50     N I 8 W(k)=1.72
 8629.24      N I 8 W(k)=2.43
 8636.58     Fe II J W(k)=0.46
 8648.72       -   [Ti II] 16 W(k)=0.67
 8655.88  l    N I 8 W(k)=1.35
 8662.14     Ca II 2 On plate j. P Cyg profile W(k)= 10.08
 8665.02      P 13 W(k)=11.82
 8672.2      W(k)=1.43
 8680.24    N I 1 W(k)=2.06
 8683.25   N I 1 W(k)=1.66
 8686.13     N I 1 W(k)=1.20
 8695.       Fe II W(k)=0.50
 8703.24      N I 1 W(k)=1.06
 8711.69  l   N I 1 W(k)=1.01
 8718.82          N I 1 W(k)=0.75
 8722.54    [Ti II] 26 W(k)=0.71
 8728.88     N I 1 W(k)=0.70
 8750.48     P 12 W(k)=12.02
 8758.7      W(k)=0.97
 8765.2   l    W(k)=0.81
 8769.8      W(k)=0.25
 8776.1 ?    He I***
 8785.0   
 9014.91               P 10
 9028.9          N I 15
 9036.1      
 9047.88             N I 10
 9060.80               N I 15+C I 3 at 0.51 and 1.48
 9063.40              He I 77
 9068.8     
 9072.0       
 9075.49               Fe II J
 9082.8      
 9087.2     
 9090.4             
 9095.01             C I 3 at 4.89 +Fe II J at 5.12
 9101.3        
 9111.83               C I 3
 9122.84                [Fe II] *
 9132.38               Fe II J
 9156.1             
 9175.88                Fe II J
 9187.15               Fe II J
 9196.56                [Fe II] 51 at 6.26+Fe II J at 6.87
 9204.32                Fe II J at 4.05 and 4.59
 9210.28                He I 83
 9217.4                 Mg II 1
 9229.02               P 9
 9243.4                 Mg II 1
 9262.73              O I 8
 9265.99                   O I 8
 9297.10                Fe II J at 6.89 and 7.30
 9304.11               Fe II J at 3.60+ 4.62
 9311.3       
 9326.97                     Fe II J
 9374.3        
 9383.1        
 9386.79                N I 7
 9392.80               N I 7
 9400.8      
 9405.77              C I 9
 9410.6      
 9870.8   
 9894.81     Fe II **
 9909.94     Fe Il****
 9957.33      Fe Il****
 9997.56      Fe II J
10031.16           He I 85
10049.38      P 7
10105.              N I
10113.4            N I 18
10123.61           He II 2
10171.1    
10173.49    Fe II *
10830.30            He I
10862.65            Fe II J
10938.09            P 6
